"Location","Symbol","Year","Parameter","Month","Value"
"Mirpur Bridge","L1",2010,"COD","June",40
"Mirpur Bridge","L1",2010,"COD","July",50
"Mirpur Bridge","L1",2010,"COD","August",52
"Mirpur Bridge","L1",2010,"COD","September",53
"Mirpur Bridge","L1",2010,"COD","October",51
"Mirpur Bridge","L1",2010,"COD","November",50
"Mirpur Bridge","L1",2010,"COD","December",28
"Mirpur Bridge","L1",2011,"COD","January",56
"Mirpur Bridge","L1",2011,"COD","February",58
"Mirpur Bridge","L1",2011,"COD","March",128
"Mirpur Bridge","L1",2011,"COD","April",64
"Mirpur Bridge","L1",2011,"COD","May",72
"Mirpur Bridge","L1",2011,"COD","June",48
"Mirpur Bridge","L1",2011,"COD","July",54
"Mirpur Bridge","L1",2011,"COD","August",54
"Mirpur Bridge","L1",2011,"COD","September",54
"Mirpur Bridge","L1",2011,"COD","October",54
"Mirpur Bridge","L1",2011,"COD","November",15
"Mirpur Bridge","L1",2011,"COD","December",28
"Mirpur Bridge","L1",2012,"COD","January",36
"Mirpur Bridge","L1",2012,"COD","February",28
"Mirpur Bridge","L1",2012,"COD","March",41
"Mirpur Bridge","L1",2012,"COD","April",48
"Mirpur Bridge","L1",2012,"COD","May",64
"Mirpur Bridge","L1",2012,"COD","June",63
"Mirpur Bridge","L1",2012,"COD","July",60
"Mirpur Bridge","L1",2012,"COD","August",19
"Mirpur Bridge","L1",2012,"COD","September",22
"Mirpur Bridge","L1",2012,"COD","October",0
"Mirpur Bridge","L1",2012,"COD","November",18
"Mirpur Bridge","L1",2012,"COD","December",27
"Mirpur Bridge","L1",2013,"COD","January",57
"Mirpur Bridge","L1",2013,"COD","February",59
"Mirpur Bridge","L1",2013,"COD","March",81
"Mirpur Bridge","L1",2013,"COD","April",83
"Mirpur Bridge","L1",2013,"COD","May",92
"Mirpur Bridge","L1",2013,"COD","June",41
"Mirpur Bridge","L1",2013,"COD","July",63
"Mirpur Bridge","L1",2013,"COD","August",80
"Mirpur Bridge","L1",2013,"COD","September",20
"Mirpur Bridge","L1",2013,"COD","October",38
"Mirpur Bridge","L1",2013,"COD","November",50
"Mirpur Bridge","L1",2013,"COD","December",20
"Mirpur Bridge","L1",2014,"COD","January",59
"Mirpur Bridge","L1",2014,"COD","February",20
"Mirpur Bridge","L1",2014,"COD","March",53
"Mirpur Bridge","L1",2014,"COD","April",41
"Mirpur Bridge","L1",2014,"COD","May",18
"Mirpur Bridge","L1",2014,"COD","June",14
"Mirpur Bridge","L1",2014,"COD","July",19
"Mirpur Bridge","L1",2014,"COD","August",17
"Mirpur Bridge","L1",2014,"COD","September",25
"Mirpur Bridge","L1",2014,"COD","October",24
"Mirpur Bridge","L1",2014,"COD","November",61
"Mirpur Bridge","L1",2014,"COD","December",24
"Mirpur Bridge","L1",2015,"COD","January",41
"Mirpur Bridge","L1",2015,"COD","February",50
"Mirpur Bridge","L1",2015,"COD","March",46
"Mirpur Bridge","L1",2015,"COD","April",48
"Mirpur Bridge","L1",2015,"COD","May",17
"Mirpur Bridge","L1",2015,"COD","June",15
"Mirpur Bridge","L1",2015,"COD","July",17.01
"Mirpur Bridge","L1",2015,"COD","August",18.3
"Mirpur Bridge","L1",2015,"COD","September",28
"Mirpur Bridge","L1",2015,"COD","October",25
"Mirpur Bridge","L1",2015,"COD","November",38.64
"Mirpur Bridge","L1",2015,"COD","December",45.39
"Mirpur Bridge","L1",2016,"COD","January",38
"Mirpur Bridge","L1",2016,"COD","February",93
"Mirpur Bridge","L1",2016,"COD","March",93
"Mirpur Bridge","L1",2016,"COD","April",41
"Mirpur Bridge","L1",2016,"COD","May",41
"Mirpur Bridge","L1",2016,"COD","June",12
"Mirpur Bridge","L1",2016,"COD","July",13
"Mirpur Bridge","L1",2016,"COD","August",18
"Mirpur Bridge","L1",2016,"COD","September",16
"Mirpur Bridge","L1",2016,"COD","October",24
"Mirpur Bridge","L1",2016,"COD","November",24
"Mirpur Bridge","L1",2016,"COD","December",90
"Mirpur Bridge","L1",2017,"COD","January",46
"Mirpur Bridge","L1",2017,"COD","February",72
"Mirpur Bridge","L1",2017,"COD","March",88
"Mirpur Bridge","L1",2017,"COD","April",26
"Mirpur Bridge","L1",2017,"COD","May",36
"Mirpur Bridge","L1",2017,"COD","June",36
"Mirpur Bridge","L1",2017,"COD","July",24
"Mirpur Bridge","L1",2017,"COD","August",22
"Mirpur Bridge","L1",2017,"COD","September",22
"Mirpur Bridge","L1",2017,"COD","October",12
"Mirpur Bridge","L1",2017,"COD","November",17
"Mirpur Bridge","L1",2017,"COD","December",14.7
"Mirpur Bridge","L1",2018,"COD","January",42
"Mirpur Bridge","L1",2018,"COD","February",65
"Mirpur Bridge","L1",2018,"COD","March",80
"Mirpur Bridge","L1",2018,"COD","April",25
"Mirpur Bridge","L1",2018,"COD","May",30
"Mirpur Bridge","L1",2018,"COD","June",35
"Mirpur Bridge","L1",2018,"COD","July",20
"Mirpur Bridge","L1",2018,"COD","August",23
"Mirpur Bridge","L1",2018,"COD","September",24
"Mirpur Bridge","L1",2018,"COD","October",15
"Mirpur Bridge","L1",2018,"COD","November",19
"Mirpur Bridge","L1",2018,"COD","December",15
"Mirpur Bridge","L1",2019,"COD","January",40
"Mirpur Bridge","L1",2019,"COD","February",27
"Mirpur Bridge","L1",2019,"COD","March",92
"Mirpur Bridge","L1",2019,"COD","April",92
"Mirpur Bridge","L1",2019,"COD","May",66
"Mirpur Bridge","L1",2019,"COD","June",12
"Mirpur Bridge","L1",2019,"COD","July",10
"Mirpur Bridge","L1",2019,"COD","August",24
"Mirpur Bridge","L1",2019,"COD","September",10
"Mirpur Bridge","L1",2019,"COD","October",15
"Mirpur Bridge","L1",2019,"COD","November",37
"Mirpur Bridge","L1",2019,"COD","December",32
"Mirpur Bridge","L1",2020,"COD","January",50
"Mirpur Bridge","L1",2020,"COD","February",29
"Mirpur Bridge","L1",2020,"COD","March",80
"Mirpur Bridge","L1",2020,"COD","April",85
"Mirpur Bridge","L1",2020,"COD","May",65
"Mirpur Bridge","L1",2020,"COD","June",15
"Mirpur Bridge","L1",2020,"COD","July",13
"Mirpur Bridge","L1",2020,"COD","August",20
"Mirpur Bridge","L1",2020,"COD","September",12
"Mirpur Bridge","L1",2020,"COD","October",19
"Mirpur Bridge","L1",2020,"COD","November",36
"Mirpur Bridge","L1",2020,"COD","December",35
"Mirpur Bridge","L1",2021,"COD","January",68
"Mirpur Bridge","L1",2021,"COD","February",68
"Mirpur Bridge","L1",2021,"COD","March",76
"Mirpur Bridge","L1",2021,"COD","April",76
"Mirpur Bridge","L1",2021,"COD","May",90
"Mirpur Bridge","L1",2021,"COD","June",20
"Mirpur Bridge","L1",2021,"COD","July",15
"Mirpur Bridge","L1",2021,"COD","August",24
"Mirpur Bridge","L1",2021,"COD","September",16
"Mirpur Bridge","L1",2021,"COD","October",20
"Mirpur Bridge","L1",2021,"COD","November",35
"Mirpur Bridge","L1",2021,"COD","December",50
"Mirpur Bridge","L1",2022,"COD","January",56
"Mirpur Bridge","L1",2022,"COD","February",68
"Mirpur Bridge","L1",2022,"COD","March",73
"Mirpur Bridge","L1",2022,"COD","April",83
"Mirpur Bridge","L1",2022,"COD","May",27
"Mirpur Bridge","L1",2022,"COD","June",27
"Mirpur Bridge","L1",2022,"COD","July",20
"Mirpur Bridge","L1",2022,"COD","August",46
"Mirpur Bridge","L1",2022,"COD","September",54
"Mirpur Bridge","L1",2022,"COD","October",36
"Mirpur Bridge","L1",2022,"COD","November",90
"Mirpur Bridge","L1",2022,"COD","December",92
"Mirpur Bridge","L1",2023,"COD","January",70
"Mirpur Bridge","L1",2023,"COD","February",76
"Mirpur Bridge","L1",2023,"COD","March",66
"Mirpur Bridge","L1",2023,"COD","April",80
"Mirpur Bridge","L1",2023,"COD","May",25
"Mirpur Bridge","L1",2023,"COD","June",24
"Mirpur Bridge","L1",2023,"COD","July",39
"Mirpur Bridge","L1",2023,"COD","August",36
"Mirpur Bridge","L1",2023,"COD","September",11
"Mirpur Bridge","L1",2023,"COD","October",10
"Mirpur Bridge","L1",2023,"COD","November",7
"Mirpur Bridge","L1",2023,"COD","December",21
"Mirpur Bridge","L1",2010,"TDS","January",400
"Mirpur Bridge","L1",2010,"TDS","February",550
"Mirpur Bridge","L1",2010,"TDS","March",420
"Mirpur Bridge","L1",2010,"TDS","April",400
"Mirpur Bridge","L1",2010,"TDS","May",350
"Mirpur Bridge","L1",2010,"TDS","June",150
"Mirpur Bridge","L1",2010,"TDS","July",152
"Mirpur Bridge","L1",2010,"TDS","August",160
"Mirpur Bridge","L1",2010,"TDS","September",110
"Mirpur Bridge","L1",2010,"TDS","October",120
"Mirpur Bridge","L1",2010,"TDS","November",140
"Mirpur Bridge","L1",2010,"TDS","December",120
"Mirpur Bridge","L1",2011,"TDS","January",420
"Mirpur Bridge","L1",2011,"TDS","February",596
"Mirpur Bridge","L1",2011,"TDS","March",418
"Mirpur Bridge","L1",2011,"TDS","April",407
"Mirpur Bridge","L1",2011,"TDS","May",387
"Mirpur Bridge","L1",2011,"TDS","June",155
"Mirpur Bridge","L1",2011,"TDS","July",168
"Mirpur Bridge","L1",2011,"TDS","August",170
"Mirpur Bridge","L1",2011,"TDS","September",120
"Mirpur Bridge","L1",2011,"TDS","October",135
"Mirpur Bridge","L1",2011,"TDS","November",150
"Mirpur Bridge","L1",2011,"TDS","December",150
"Mirpur Bridge","L1",2012,"TDS","January",355
"Mirpur Bridge","L1",2012,"TDS","February",365
"Mirpur Bridge","L1",2012,"TDS","March",396
"Mirpur Bridge","L1",2012,"TDS","April",370
"Mirpur Bridge","L1",2012,"TDS","May",340
"Mirpur Bridge","L1",2012,"TDS","June",343
"Mirpur Bridge","L1",2012,"TDS","July",114.5
"Mirpur Bridge","L1",2012,"TDS","August",70
"Mirpur Bridge","L1",2012,"TDS","September",79
"Mirpur Bridge","L1",2012,"TDS","October",87.9
"Mirpur Bridge","L1",2012,"TDS","November",189.2
"Mirpur Bridge","L1",2012,"TDS","December",306
"Mirpur Bridge","L1",2013,"TDS","January",359
"Mirpur Bridge","L1",2013,"TDS","February",488
"Mirpur Bridge","L1",2013,"TDS","March",662
"Mirpur Bridge","L1",2013,"TDS","April",637
"Mirpur Bridge","L1",2013,"TDS","May",618
"Mirpur Bridge","L1",2013,"TDS","June",271
"Mirpur Bridge","L1",2013,"TDS","July",101.6
"Mirpur Bridge","L1",2013,"TDS","August",80.3
"Mirpur Bridge","L1",2013,"TDS","September",80.8
"Mirpur Bridge","L1",2013,"TDS","October",158
"Mirpur Bridge","L1",2013,"TDS","November",160
"Mirpur Bridge","L1",2013,"TDS","December",300
"Mirpur Bridge","L1",2014,"TDS","January",533
"Mirpur Bridge","L1",2014,"TDS","February",511
"Mirpur Bridge","L1",2014,"TDS","March",782
"Mirpur Bridge","L1",2014,"TDS","April",741
"Mirpur Bridge","L1",2014,"TDS","May",500
"Mirpur Bridge","L1",2014,"TDS","June",533
"Mirpur Bridge","L1",2014,"TDS","July",77.3
"Mirpur Bridge","L1",2014,"TDS","August",72.1
"Mirpur Bridge","L1",2014,"TDS","September",74.6
"Mirpur Bridge","L1",2014,"TDS","October",83
"Mirpur Bridge","L1",2014,"TDS","November",189.5
"Mirpur Bridge","L1",2014,"TDS","December",299
"Mirpur Bridge","L1",2015,"TDS","January",401
"Mirpur Bridge","L1",2015,"TDS","February",490
"Mirpur Bridge","L1",2015,"TDS","March",639
"Mirpur Bridge","L1",2015,"TDS","April",543
"Mirpur Bridge","L1",2015,"TDS","May",198.5
"Mirpur Bridge","L1",2015,"TDS","June",84.2
"Mirpur Bridge","L1",2015,"TDS","July",60.9
"Mirpur Bridge","L1",2015,"TDS","August",54.8
"Mirpur Bridge","L1",2015,"TDS","September",65
"Mirpur Bridge","L1",2015,"TDS","October",86.5
"Mirpur Bridge","L1",2015,"TDS","November",154.9
"Mirpur Bridge","L1",2015,"TDS","December",349
"Mirpur Bridge","L1",2016,"TDS","January",350
"Mirpur Bridge","L1",2016,"TDS","February",450
"Mirpur Bridge","L1",2016,"TDS","March",550
"Mirpur Bridge","L1",2016,"TDS","April",560
"Mirpur Bridge","L1",2016,"TDS","May",200
"Mirpur Bridge","L1",2016,"TDS","June",80
"Mirpur Bridge","L1",2016,"TDS","July",75
"Mirpur Bridge","L1",2016,"TDS","August",55
"Mirpur Bridge","L1",2016,"TDS","September",62
"Mirpur Bridge","L1",2016,"TDS","October",80
"Mirpur Bridge","L1",2016,"TDS","November",150
"Mirpur Bridge","L1",2016,"TDS","December",350
"Mirpur Bridge","L1",2017,"TDS","January",360
"Mirpur Bridge","L1",2017,"TDS","February",484
"Mirpur Bridge","L1",2017,"TDS","March",538
"Mirpur Bridge","L1",2017,"TDS","April",372
"Mirpur Bridge","L1",2017,"TDS","May",272
"Mirpur Bridge","L1",2017,"TDS","June",273
"Mirpur Bridge","L1",2017,"TDS","July",86.5
"Mirpur Bridge","L1",2017,"TDS","August",82
"Mirpur Bridge","L1",2017,"TDS","September",77.5
"Mirpur Bridge","L1",2017,"TDS","October",71.7
"Mirpur Bridge","L1",2017,"TDS","November",148.2
"Mirpur Bridge","L1",2017,"TDS","December",261
"Mirpur Bridge","L1",2018,"TDS","January",340
"Mirpur Bridge","L1",2018,"TDS","February",300
"Mirpur Bridge","L1",2018,"TDS","March",520
"Mirpur Bridge","L1",2018,"TDS","April",300
"Mirpur Bridge","L1",2018,"TDS","May",250
"Mirpur Bridge","L1",2018,"TDS","June",220
"Mirpur Bridge","L1",2018,"TDS","July",90
"Mirpur Bridge","L1",2018,"TDS","August",80
"Mirpur Bridge","L1",2018,"TDS","September",69
"Mirpur Bridge","L1",2018,"TDS","October",72
"Mirpur Bridge","L1",2018,"TDS","November",149
"Mirpur Bridge","L1",2018,"TDS","December",250
"Mirpur Bridge","L1",2019,"TDS","January",345
"Mirpur Bridge","L1",2019,"TDS","February",257
"Mirpur Bridge","L1",2019,"TDS","March",487
"Mirpur Bridge","L1",2019,"TDS","April",272
"Mirpur Bridge","L1",2019,"TDS","May",378
"Mirpur Bridge","L1",2019,"TDS","June",226
"Mirpur Bridge","L1",2019,"TDS","July",87.2
"Mirpur Bridge","L1",2019,"TDS","August",67.3
"Mirpur Bridge","L1",2019,"TDS","September",82
"Mirpur Bridge","L1",2019,"TDS","October",88
"Mirpur Bridge","L1",2019,"TDS","November",157.9
"Mirpur Bridge","L1",2019,"TDS","December",243
"Mirpur Bridge","L1",2020,"TDS","January",360
"Mirpur Bridge","L1",2020,"TDS","February",515
"Mirpur Bridge","L1",2020,"TDS","March",536
"Mirpur Bridge","L1",2020,"TDS","April",460
"Mirpur Bridge","L1",2020,"TDS","May",289
"Mirpur Bridge","L1",2020,"TDS","June",85.1
"Mirpur Bridge","L1",2020,"TDS","July",65.4
"Mirpur Bridge","L1",2020,"TDS","August",62.9
"Mirpur Bridge","L1",2020,"TDS","September",76.1
"Mirpur Bridge","L1",2020,"TDS","October",61.6
"Mirpur Bridge","L1",2020,"TDS","November",133.2
"Mirpur Bridge","L1",2020,"TDS","December",251
"Mirpur Bridge","L1",2021,"TDS","January",358
"Mirpur Bridge","L1",2021,"TDS","February",448
"Mirpur Bridge","L1",2021,"TDS","March",438
"Mirpur Bridge","L1",2021,"TDS","April",594
"Mirpur Bridge","L1",2021,"TDS","May",386
"Mirpur Bridge","L1",2021,"TDS","June",80
"Mirpur Bridge","L1",2021,"TDS","July",85
"Mirpur Bridge","L1",2021,"TDS","August",60
"Mirpur Bridge","L1",2021,"TDS","September",77
"Mirpur Bridge","L1",2021,"TDS","October",60
"Mirpur Bridge","L1",2021,"TDS","November",130
"Mirpur Bridge","L1",2021,"TDS","December",220
"Mirpur Bridge","L1",2022,"TDS","January",379
"Mirpur Bridge","L1",2022,"TDS","February",471
"Mirpur Bridge","L1",2022,"TDS","March",594
"Mirpur Bridge","L1",2022,"TDS","April",697
"Mirpur Bridge","L1",2022,"TDS","May",206
"Mirpur Bridge","L1",2022,"TDS","June",78
"Mirpur Bridge","L1",2022,"TDS","July",81
"Mirpur Bridge","L1",2022,"TDS","August",75
"Mirpur Bridge","L1",2022,"TDS","September",78
"Mirpur Bridge","L1",2022,"TDS","October",80.8
"Mirpur Bridge","L1",2022,"TDS","November",82.4
"Mirpur Bridge","L1",2022,"TDS","December",214
"Mirpur Bridge","L1",2023,"TDS","January",217
"Mirpur Bridge","L1",2023,"TDS","February",400
"Mirpur Bridge","L1",2023,"TDS","March",384
"Mirpur Bridge","L1",2023,"TDS","April",690
"Mirpur Bridge","L1",2023,"TDS","May",200
"Mirpur Bridge","L1",2023,"TDS","June",75
"Mirpur Bridge","L1",2023,"TDS","July",95
"Mirpur Bridge","L1",2023,"TDS","August",225
"Mirpur Bridge","L1",2023,"TDS","September",105
"Mirpur Bridge","L1",2023,"TDS","October",79.2
"Mirpur Bridge","L1",2023,"TDS","November",244
"Mirpur Bridge","L1",2023,"TDS","December",258
"Mirpur Bridge","L1",2010,"Trurbidity","January",10
"Mirpur Bridge","L1",2010,"Trurbidity","February",5
"Mirpur Bridge","L1",2010,"Trurbidity","March",9
"Mirpur Bridge","L1",2010,"Trurbidity","April",6
"Mirpur Bridge","L1",2010,"Trurbidity","May",15
"Mirpur Bridge","L1",2010,"Trurbidity","June",5
"Mirpur Bridge","L1",2010,"Trurbidity","July",5
"Mirpur Bridge","L1",2010,"Trurbidity","August",5
"Mirpur Bridge","L1",2010,"Trurbidity","September",30
"Mirpur Bridge","L1",2010,"Trurbidity","October",5
"Mirpur Bridge","L1",2010,"Trurbidity","November",20
"Mirpur Bridge","L1",2010,"Trurbidity","December",1.2
"Mirpur Bridge","L1",2011,"Trurbidity","January",10.2
"Mirpur Bridge","L1",2011,"Trurbidity","February",6
"Mirpur Bridge","L1",2011,"Trurbidity","March",8
"Mirpur Bridge","L1",2011,"Trurbidity","April",6.5
"Mirpur Bridge","L1",2011,"Trurbidity","May",16.5
"Mirpur Bridge","L1",2011,"Trurbidity","June",6
"Mirpur Bridge","L1",2011,"Trurbidity","July",6.5
"Mirpur Bridge","L1",2011,"Trurbidity","August",6.5
"Mirpur Bridge","L1",2011,"Trurbidity","September",25
"Mirpur Bridge","L1",2011,"Trurbidity","October",10
"Mirpur Bridge","L1",2011,"Trurbidity","November",15
"Mirpur Bridge","L1",2011,"Trurbidity","December",5
"Mirpur Bridge","L1",2012,"Trurbidity","January",5
"Mirpur Bridge","L1",2012,"Trurbidity","February",7
"Mirpur Bridge","L1",2012,"Trurbidity","March",9
"Mirpur Bridge","L1",2012,"Trurbidity","April",12
"Mirpur Bridge","L1",2012,"Trurbidity","May",15
"Mirpur Bridge","L1",2012,"Trurbidity","June",5
"Mirpur Bridge","L1",2012,"Trurbidity","July",5
"Mirpur Bridge","L1",2012,"Trurbidity","August",6
"Mirpur Bridge","L1",2012,"Trurbidity","September",20
"Mirpur Bridge","L1",2012,"Trurbidity","October",15
"Mirpur Bridge","L1",2012,"Trurbidity","November",12
"Mirpur Bridge","L1",2012,"Trurbidity","December",1.31
"Mirpur Bridge","L1",2013,"Trurbidity","January",2.9
"Mirpur Bridge","L1",2013,"Trurbidity","February",7.03
"Mirpur Bridge","L1",2013,"Trurbidity","March",9.9
"Mirpur Bridge","L1",2013,"Trurbidity","April",13.02
"Mirpur Bridge","L1",2013,"Trurbidity","May",41.1
"Mirpur Bridge","L1",2013,"Trurbidity","June",38.3
"Mirpur Bridge","L1",2013,"Trurbidity","July",62.7
"Mirpur Bridge","L1",2013,"Trurbidity","August",56.2
"Mirpur Bridge","L1",2013,"Trurbidity","September",36.5
"Mirpur Bridge","L1",2013,"Trurbidity","October",12
"Mirpur Bridge","L1",2013,"Trurbidity","November",10
"Mirpur Bridge","L1",2013,"Trurbidity","December",20
"Mirpur Bridge","L1",2014,"Trurbidity","January",120
"Mirpur Bridge","L1",2014,"Trurbidity","February",58
"Mirpur Bridge","L1",2014,"Trurbidity","March",80
"Mirpur Bridge","L1",2014,"Trurbidity","April",20
"Mirpur Bridge","L1",2014,"Trurbidity","May",15
"Mirpur Bridge","L1",2014,"Trurbidity","June",20
"Mirpur Bridge","L1",2014,"Trurbidity","July",25
"Mirpur Bridge","L1",2014,"Trurbidity","August",50
"Mirpur Bridge","L1",2014,"Trurbidity","September",21
"Mirpur Bridge","L1",2014,"Trurbidity","October",5
"Mirpur Bridge","L1",2014,"Trurbidity","November",16
"Mirpur Bridge","L1",2014,"Trurbidity","December",24.6
"Mirpur Bridge","L1",2015,"Trurbidity","January",250
"Mirpur Bridge","L1",2015,"Trurbidity","February",55
"Mirpur Bridge","L1",2015,"Trurbidity","March",110
"Mirpur Bridge","L1",2015,"Trurbidity","April",27
"Mirpur Bridge","L1",2015,"Trurbidity","May",11
"Mirpur Bridge","L1",2015,"Trurbidity","June",26
"Mirpur Bridge","L1",2015,"Trurbidity","July",30
"Mirpur Bridge","L1",2015,"Trurbidity","August",30
"Mirpur Bridge","L1",2015,"Trurbidity","September",18
"Mirpur Bridge","L1",2015,"Trurbidity","October",6.3
"Mirpur Bridge","L1",2015,"Trurbidity","November",21
"Mirpur Bridge","L1",2015,"Trurbidity","December",21
"Mirpur Bridge","L1",2016,"Trurbidity","January",150
"Mirpur Bridge","L1",2016,"Trurbidity","February",50
"Mirpur Bridge","L1",2016,"Trurbidity","March",120
"Mirpur Bridge","L1",2016,"Trurbidity","April",20
"Mirpur Bridge","L1",2016,"Trurbidity","May",13
"Mirpur Bridge","L1",2016,"Trurbidity","June",20
"Mirpur Bridge","L1",2016,"Trurbidity","July",25
"Mirpur Bridge","L1",2016,"Trurbidity","August",26
"Mirpur Bridge","L1",2016,"Trurbidity","September",28
"Mirpur Bridge","L1",2016,"Trurbidity","October",5
"Mirpur Bridge","L1",2016,"Trurbidity","November",12
"Mirpur Bridge","L1",2016,"Trurbidity","December",28
"Mirpur Bridge","L1",2017,"Trurbidity","January",38
"Mirpur Bridge","L1",2017,"Trurbidity","February",75
"Mirpur Bridge","L1",2017,"Trurbidity","March",75
"Mirpur Bridge","L1",2017,"Trurbidity","April",29.7
"Mirpur Bridge","L1",2017,"Trurbidity","May",13.9
"Mirpur Bridge","L1",2017,"Trurbidity","June",13.9
"Mirpur Bridge","L1",2017,"Trurbidity","July",35.6
"Mirpur Bridge","L1",2017,"Trurbidity","August",35.6
"Mirpur Bridge","L1",2017,"Trurbidity","September",20.3
"Mirpur Bridge","L1",2017,"Trurbidity","October",25.8
"Mirpur Bridge","L1",2017,"Trurbidity","November",35.6
"Mirpur Bridge","L1",2017,"Trurbidity","December",20.7
"Mirpur Bridge","L1",2018,"Trurbidity","January",20
"Mirpur Bridge","L1",2018,"Trurbidity","February",70
"Mirpur Bridge","L1",2018,"Trurbidity","March",72
"Mirpur Bridge","L1",2018,"Trurbidity","April",30
"Mirpur Bridge","L1",2018,"Trurbidity","May",20
"Mirpur Bridge","L1",2018,"Trurbidity","June",25
"Mirpur Bridge","L1",2018,"Trurbidity","July",23
"Mirpur Bridge","L1",2018,"Trurbidity","August",25
"Mirpur Bridge","L1",2018,"Trurbidity","September",29
"Mirpur Bridge","L1",2018,"Trurbidity","October",26
"Mirpur Bridge","L1",2018,"Trurbidity","November",30
"Mirpur Bridge","L1",2018,"Trurbidity","December",21
"Mirpur Bridge","L1",2019,"Trurbidity","January",23
"Mirpur Bridge","L1",2019,"Trurbidity","February",81
"Mirpur Bridge","L1",2019,"Trurbidity","March",48
"Mirpur Bridge","L1",2019,"Trurbidity","April",25
"Mirpur Bridge","L1",2019,"Trurbidity","May",24.3
"Mirpur Bridge","L1",2019,"Trurbidity","June",19
"Mirpur Bridge","L1",2019,"Trurbidity","July",24.3
"Mirpur Bridge","L1",2019,"Trurbidity","August",27.4
"Mirpur Bridge","L1",2019,"Trurbidity","September",30.7
"Mirpur Bridge","L1",2019,"Trurbidity","October",14
"Mirpur Bridge","L1",2019,"Trurbidity","November",12.8
"Mirpur Bridge","L1",2019,"Trurbidity","December",13.1
"Mirpur Bridge","L1",2020,"Trurbidity","January",22
"Mirpur Bridge","L1",2020,"Trurbidity","February",49.7
"Mirpur Bridge","L1",2020,"Trurbidity","March",36.2
"Mirpur Bridge","L1",2020,"Trurbidity","April",34.7
"Mirpur Bridge","L1",2020,"Trurbidity","May",18.6
"Mirpur Bridge","L1",2020,"Trurbidity","June",23.1
"Mirpur Bridge","L1",2020,"Trurbidity","July",25
"Mirpur Bridge","L1",2020,"Trurbidity","August",15.3
"Mirpur Bridge","L1",2020,"Trurbidity","September",39.5
"Mirpur Bridge","L1",2020,"Trurbidity","October",14
"Mirpur Bridge","L1",2020,"Trurbidity","November",178
"Mirpur Bridge","L1",2020,"Trurbidity","December",20.2
"Mirpur Bridge","L1",2021,"Trurbidity","January",428
"Mirpur Bridge","L1",2021,"Trurbidity","February",327
"Mirpur Bridge","L1",2021,"Trurbidity","March",267
"Mirpur Bridge","L1",2021,"Trurbidity","April",97
"Mirpur Bridge","L1",2021,"Trurbidity","May",62
"Mirpur Bridge","L1",2021,"Trurbidity","June",50
"Mirpur Bridge","L1",2021,"Trurbidity","July",40
"Mirpur Bridge","L1",2021,"Trurbidity","August",30
"Mirpur Bridge","L1",2021,"Trurbidity","September",40
"Mirpur Bridge","L1",2021,"Trurbidity","October",15
"Mirpur Bridge","L1",2021,"Trurbidity","November",150
"Mirpur Bridge","L1",2021,"Trurbidity","December",20
"Mirpur Bridge","L1",2022,"Trurbidity","January",65.7
"Mirpur Bridge","L1",2022,"Trurbidity","February",56
"Mirpur Bridge","L1",2022,"Trurbidity","March",47.8
